2014-12-16T00:00:00,OXY,CLOSING ORDER CREATED
2014-12-16T00:00:00,HD,CLOSING ORDER CREATED
2014-12-16T00:00:00,AMGN,CLOSING ORDER CREATED
2014-12-16T00:00:00,LNG,CLOSING ORDER CREATED
2014-12-16T00:00:00,MRK,CLOSING ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
2014-12-16T00:00:00,{ticker},LONG ORDER CREATED
