MarkettypeID,date,Portfolios,RM,SMB,HML,RMW,CMA
P9714,2001/3/12,2,0.001945,0.008811,-0.001345,-0.00092,0.004298
P9714,2001/3/12,3,0.001945,0.007562,-0.002494,0.000691,0.004984
P9709,2001/3/13,2,-0.007055,0.001753,0.000518,-0.000537,0.002366
P9709,2001/3/13,1,-0.007055,0.001696,0.001229,-0.001404,0.003462
P9709,2001/3/13,3,-0.007055,0.001572,0.000211,-0.000202,0.002221
P9713,2001/3/13,3,-0.008055,0.00271,-0.001806,-0.000711,0.004786
P9714,2001/3/13,3,-0.007055,0.001572,0.000211,-0.000202,0.002221
P9714,2001/3/13,2,-0.007055,0.001753,0.000518,-0.000537,0.002366
P9713,2001/3/13,1,-0.008055,0.002794,-0.000615,-0.001974,0.005251
P9713,2001/3/13,2,-0.008055,0.002809,-0.001153,-0.001425,0.004661
P9714,2001/3/13,1,-0.007055,0.001696,0.001229,-0.001404,0.003462
P9709,2001/3/14,2,0.008945,0.00045,0.001104,0.000816,-0.000737
P9709,2001/3/14,3,0.008945,0.00047,0.000584,0.001238,-0.000409
P9709,2001/3/14,1,0.008945,0.000466,0.001418,0.000495,-0.000866
P9713,2001/3/14,2,0.011945,0.000507,0.004475,-0.000723,0.000048
P9713,2001/3/14,3,0.011945,0.000614,0.004138,0.000043,-0.000079
P9714,2001/3/14,2,0.008945,0.00045,0.001104,0.000816,-0.000737
P9713,2001/3/14,1,0.011945,0.000549,0.006073,-0.000972,0.00078
P9714,2001/3/14,1,0.008945,0.000466,0.001418,0.000495,-0.000866
P9714,2001/3/14,3,0.008945,0.00047,0.000584,0.001238,-0.000409
P9709,2001/3/15,1,0.002945,0.003052,0.001075,-0.000604,0.000781
P9709,2001/3/15,3,0.002945,0.002426,-0.000766,0.001142,0.000881
P9709,2001/3/15,2,0.002945,0.002958,0.000307,0.000634,0.000553
P9713,2001/3/15,3,0.004945,0.001038,0.000535,0.000869,0.001224
P9713,2001/3/15,2,0.004945,0.001281,0.001332,0.000166,0.00087
P9714,2001/3/15,2,0.002945,0.002958,0.000307,0.000634,0.000553
P9713,2001/3/15,1,0.004945,0.001394,0.001903,-0.00045,0.000938
P9714,2001/3/15,1,0.002945,0.003052,0.001075,-0.000604,0.000781
P9714,2001/3/15,3,0.002945,0.002426,-0.000766,0.001142,0.000881
P9709,2001/3/16,1,0.000945,0.003684,0.00041,-0.002172,0.003725
P9709,2001/3/16,2,0.000945,0.003891,-0.000438,-0.000773,0.002554
P9709,2001/3/16,3,0.000945,0.003444,-0.000113,-0.00022,0.002076
P9713,2001/3/16,1,0.001945,0.003238,0.000406,-0.000233,0.003998
P9713,2001/3/16,3,0.001945,0.00311,0.000191,0.001057,0.002784
P9713,2001/3/16,2,0.001945,0.003348,-0.000326,0.000086,0.00292
P9714,2001/3/16,2,0.000945,0.003891,-0.000438,-0.000773,0.002554
P9714,2001/3/16,1,0.000945,0.003684,0.00041,-0.002172,0.003725
P9714,2001/3/16,3,0.000945,0.003444,-0.000113,-0.00022,0.002076
P9709,2001/3/19,2,0.007945,0.005793,0.00537,-0.002709,0.004145
P9709,2001/3/19,3,0.007945,0.004427,0.006367,-0.001928,0.00222
P9709,2001/3/19,1,0.007945,0.005621,0.008025,-0.005304,0.00431
P9713,2001/3/19,3,0.013945,0.003574,0.012683,-0.003244,0.002282
P9713,2001/3/19,1,0.013945,0.004496,0.015813,-0.007806,0.006411
P9714,2001/3/19,3,0.007945,0.004427,0.006367,-0.001928,0.00222
P9714,2001/3/19,1,0.007945,0.005621,0.008025,-0.005304,0.00431
P9713,2001/3/19,2,0.013945,0.004754,0.011198,-0.004934,0.004906
P9714,2001/3/19,2,0.007945,0.005793,0.00537,-0.002709,0.004145
P9709,2001/3/20,1,0.006945,0.000323,-0.00063,-0.004658,0.001892
P9709,2001/3/20,3,0.006945,0.000664,-0.000531,-0.003059,0.000481
P9709,2001/3/20,2,0.006945,0.000396,-0.000494,-0.003244,0.001289
P9713,2001/3/20,2,0.009945,0.000659,0.002611,-0.005262,0.002292
P9713,2001/3/20,1,0.009945,0.000547,0.003366,-0.006505,0.003588
P9713,2001/3/20,3,0.009945,0.00129,0.003032,-0.004721,0.001056
P9714,2001/3/20,2,0.006945,0.000396,-0.000494,-0.003244,0.001289
P9714,2001/3/20,1,0.006945,0.000323,-0.00063,-0.004658,0.001892
P9714,2001/3/20,3,0.006945,0.000664,-0.000531,-0.003059,0.000481
P9709,2001/3/21,2,0.007945,-0.00652,0.000375,0.000507,-0.000743
P9709,2001/3/21,3,0.007945,-0.006762,0.000572,0.000102,-0.000624
P9709,2001/3/21,1,0.007945,-0.006672,0.001276,-0.00047,-0.000257
P9713,2001/3/21,2,0.011945,-0.005332,0.004497,-0.002273,0.000614
P9713,2001/3/21,1,0.011945,-0.005464,0.006502,-0.00329,0.001554
P9713,2001/3/21,3,0.011945,-0.005388,0.004853,-0.002218,-0.000096
P9714,2001/3/21,3,0.007945,-0.006762,0.000572,0.000102,-0.000624
P9714,2001/3/21,1,0.007945,-0.006672,0.001276,-0.00047,-0.000257
P9714,2001/3/21,2,0.007945,-0.00652,0.000375,0.000507,-0.000743
P9709,2001/3/22,2,0.006945,-0.002933,0.000275,-0.000099,-0.000718
P9709,2001/3/22,1,0.006945,-0.003025,0.002232,0.000051,-0.002406
P9709,2001/3/22,3,0.006945,-0.002865,0.000658,-0.001064,-0.000753
P9713,2001/3/22,2,0.014945,-0.003147,0.008669,-0.003262,0.001053
P9713,2001/3/22,1,0.014945,-0.003287,0.014139,-0.004065,0.001022
P9713,2001/3/22,3,0.014945,-0.002931,0.009807,-0.003188,-0.000395
P9714,2001/3/22,2,0.006945,-0.002933,0.000275,-0.000099,-0.000718
P9714,2001/3/22,1,0.006945,-0.003025,0.002232,0.000051,-0.002406
P9714,2001/3/22,3,0.006945,-0.002865,0.000658,-0.001064,-0.000753
P9709,2001/3/23,2,-0.016055,0.000931,-0.003237,0.000865,-0.002659
P9709,2001/3/23,3,-0.016055,0.000153,-0.003557,0.000124,-0.003096
P9709,2001/3/23,1,-0.016055,0.001035,-0.004692,0.001609,-0.003717
P9713,2001/3/23,1,-0.023055,0.001768,-0.016771,0.005455,-0.004882
P9714,2001/3/23,3,-0.016055,0.000153,-0.003557,0.000124,-0.003096
P9713,2001/3/23,3,-0.023055,0.000711,-0.014005,0.002843,-0.000827
P9713,2001/3/23,2,-0.023055,0.001522,-0.012154,0.003741,-0.00209
P9714,2001/3/23,2,-0.016055,0.000931,-0.003237,0.000865,-0.002659
P9714,2001/3/23,1,-0.016055,0.001035,-0.004692,0.001609,-0.003717
P9709,2001/3/26,3,0.016945,0.002978,0.001599,-0.002893,-0.000982
P9709,2001/3/26,2,0.016945,0.003428,0.001914,-0.002644,-0.000032
P9709,2001/3/26,1,0.016945,0.003497,0.003927,-0.003214,-0.000342
P9713,2001/3/26,2,0.021945,0.004907,0.007929,-0.00577,0.002031
P9713,2001/3/26,1,0.021945,0.004807,0.012694,-0.00783,0.002803
P9713,2001/3/26,3,0.021945,0.004497,0.007844,-0.005632,-0.000098
P9714,2001/3/26,3,0.016945,0.002978,0.001599,-0.002893,-0.000982
P9714,2001/3/26,2,0.016945,0.003428,0.001914,-0.002644,-0.000032
P9714,2001/3/26,1,0.016945,0.003497,0.003927,-0.003214,-0.000342
P9709,2001/3/27,2,0.008945,-0.001515,-0.003051,0.004033,-0.003304
P9709,2001/3/27,3,0.008945,-0.000883,-0.002729,0.003566,-0.001885
P9709,2001/3/27,1,0.008945,-0.001574,-0.004454,0.004932,-0.004659
P9713,2001/3/27,2,0.012945,-0.001117,0.000978,0.00246,-0.002488
P9713,2001/3/27,3,0.012945,-0.000419,0.001968,0.00253,-0.001738
P9713,2001/3/27,1,0.012945,-0.001199,0.001549,0.002763,-0.003543
P9714,2001/3/27,3,0.008945,-0.000883,-0.002729,0.003566,-0.001885
P9714,2001/3/27,1,0.008945,-0.001574,-0.004454,0.004932,-0.004659
P9714,2001/3/27,2,0.008945,-0.001515,-0.003051,0.004033,-0.003304
P9709,2001/3/28,2,0.001945,0.0022,0.001697,0.001284,-0.001028
P9709,2001/3/28,3,0.001945,0.003146,0.001964,0.00144,-0.000658
P9709,2001/3/28,1,0.001945,0.002093,0.003548,0.000755,-0.002205
P9713,2001/3/28,2,-0.000055,0.003509,-0.00056,0.001838,-0.000415
P9713,2001/3/28,1,-0.000055,0.003308,0.000766,0.000496,-0.001281
P9713,2001/3/28,3,-0.000055,0.004384,-0.001071,0.002079,0.000343
P9714,2001/3/28,3,0.001945,0.003146,0.001964,0.00144,-0.000658
P9714,2001/3/28,2,0.001945,0.0022,0.001697,0.001284,-0.001028
P9714,2001/3/28,1,0.001945,0.002093,0.003548,0.000755,-0.002205
P9709,2001/3/29,2,-0.001055,0.002802,0.001489,-0.001257,0.000188
P9709,2001/3/29,3,-0.001055,0.002613,0.000854,-0.000981,-0.00031
P9709,2001/3/29,1,-0.001055,0.002635,0.002734,-0.002757,0.000891
P9713,2001/3/29,2,-0.005055,0.004095,-0.003312,0.000701,-0.000935
P9713,2001/3/29,1,-0.005055,0.004008,-0.004021,-0.00085,-0.000395
P9713,2001/3/29,3,-0.005055,0.003877,-0.004714,0.000211,-0.000827
P9714,2001/3/29,3,-0.001055,0.002613,0.000854,-0.000981,-0.00031
P9714,2001/3/29,1,-0.001055,0.002635,0.002734,-0.002757,0.000891
P9714,2001/3/29,2,-0.001055,0.002802,0.001489,-0.001257,0.000188
P9709,2001/3/30,2,0.004945,0.00156,0.001393,0.000972,0.000119
P9709,2001/3/30,3,0.004945,0.001012,0.0012,0.001402,-0.000162
P9709,2001/3/30,1,0.004945,0.00158,0.000788,0.000796,-0.000747
P9713,2001/3/30,1,0.006945,0.001549,0.003391,0.000052,-0.000698
P9713,2001/3/30,3,0.006945,0.001091,0.003502,0.000689,-0.000364
P9713,2001/3/30,2,0.006945,0.001491,0.003267,0.000256,0.000105
P9714,2001/3/30,2,0.004945,0.00156,0.001393,0.000972,0.000119
P9714,2001/3/30,3,0.004945,0.001012,0.0012,0.001402,-0.000162
P9714,2001/3/30,1,0.004945,0.00158,0.000788,0.000796,-0.000747
P9709,2001/4/2,2,0.004945,0.001243,-0.000033,0.001677,0.000853
P9709,2001/4/2,3,0.004945,0.001441,0.000394,0.001726,0.00135
P9709,2001/4/2,1,0.004945,0.001235,-0.00055,0.001925,0.001879
P9713,2001/4/2,3,0.005945,0.001811,0.002452,0.001078,0.000896
P9713,2001/4/2,1,0.005945,0.001303,0.002044,0.001235,0.001834
P9714,2001/4/2,3,0.004945,0.001441,0.000394,0.001726,0.00135
P9713,2001/4/2,2,0.005945,0.001286,0.001651,0.001243,0.000587
P9714,2001/4/2,2,0.004945,0.001243,-0.000033,0.001677,0.000853
P9714,2001/4/2,1,0.004945,0.001235,-0.00055,0.001925,0.001879
P9709,2001/4/3,3,-0.002055,-0.000261,-0.001671,-0.002907,0.002565
P9709,2001/4/3,2,-0.002055,0.001227,-0.001098,-0.00299,0.00381
P9709,2001/4/3,1,-0.002055,0.001274,-0.001487,-0.003789,0.003649
P9713,2001/4/3,3,-0.003055,-0.000323,-0.002187,-0.002725,0.001403
P9713,2001/4/3,2,-0.003055,0.001325,-0.001589,-0.002346,0.002662
P9714,2001/4/3,1,-0.002055,0.001274,-0.001487,-0.003789,0.003649
P9713,2001/4/3,1,-0.003055,0.001409,-0.002249,-0.003016,0.002037
P9714,2001/4/3,2,-0.002055,0.001227,-0.001098,-0.00299,0.00381
P9714,2001/4/3,3,-0.002055,-0.000261,-0.001671,-0.002907,0.002565
P9709,2001/4/4,1,-0.015055,-0.001093,0.000035,-0.002597,0.000477
P9709,2001/4/4,2,-0.015055,-0.001019,-0.000232,-0.002098,0.000118
P9709,2001/4/4,3,-0.015055,-0.00087,0.000235,-0.00196,0.000048
P9713,2001/4/4,3,-0.016055,-0.001027,-0.000855,-0.001626,-0.00004
P9713,2001/4/4,2,-0.016055,-0.00109,-0.001055,-0.001701,-0.000175
P9713,2001/4/4,1,-0.016055,-0.001156,-0.00126,-0.00197,-0.000213
P9714,2001/4/4,2,-0.015055,-0.001019,-0.000232,-0.002098,0.000118
P9714,2001/4/4,3,-0.015055,-0.00087,0.000235,-0.00196,0.000048
P9714,2001/4/4,1,-0.015055,-0.001093,0.000035,-0.002597,0.000477
P9709,2001/4/5,3,0.010945,0.003151,-0.00013,-0.002403,0.004174
P9709,2001/4/5,2,0.010945,0.004134,0.00092,-0.00303,0.004693
P9709,2001/4/5,1,0.010945,0.004519,0.001419,-0.003165,0.002997
P9713,2001/4/5,1,0.012945,0.004134,0.003588,-0.003948,0.003971
P9713,2001/4/5,2,0.012945,0.003796,0.002562,-0.003786,0.00487
P9714,2001/4/5,2,0.010945,0.004134,0.00092,-0.00303,0.004693
P9713,2001/4/5,3,0.012945,0.002971,0.001924,-0.002898,0.004315
P9714,2001/4/5,1,0.010945,0.004519,0.001419,-0.003165,0.002997
P9714,2001/4/5,3,0.010945,0.003151,-0.00013,-0.002403,0.004174
P9709,2001/4/6,2,-0.002055,0.001228,-0.001997,-0.000943,-0.00054
P9709,2001/4/6,3,-0.002055,0.00111,-0.00262,-0.00076,-0.000099
P9709,2001/4/6,1,-0.002055,0.001194,-0.00342,-0.001225,0.000232
P9713,2001/4/6,2,-0.001055,0.002285,-0.001186,-0.001152,0.000363
P9713,2001/4/6,3,-0.001055,0.002453,-0.001834,-0.000801,0.000734
P9713,2001/4/6,1,-0.001055,0.002268,-0.002435,-0.001927,0.001043
P9714,2001/4/6,2,-0.002055,0.001228,-0.001997,-0.000943,-0.00054
P9714,2001/4/6,1,-0.002055,0.001194,-0.00342,-0.001225,0.000232
P9714,2001/4/6,3,-0.002055,0.00111,-0.00262,-0.00076,-0.000099
P9709,2001/4/9,1,0.003945,0.006747,0.002261,-0.00417,0.004909
P9709,2001/4/9,3,0.003945,0.005491,0.000965,-0.001966,0.0037
P9709,2001/4/9,2,0.003945,0.006604,0.002013,-0.002996,0.004705
P9713,2001/4/9,1,0.005945,0.006872,0.005186,-0.004894,0.005432
P9713,2001/4/9,3,0.005945,0.005825,0.003431,-0.002622,0.003907
P9714,2001/4/9,3,0.003945,0.005491,0.000965,-0.001966,0.0037
P9713,2001/4/9,2,0.005945,0.006778,0.003949,-0.003788,0.004921
P9714,2001/4/9,1,0.003945,0.006747,0.002261,-0.00417,0.004909
P9714,2001/4/9,2,0.003945,0.006604,0.002013,-0.002996,0.004705
P9709,2001/4/10,2,0.004945,0.000636,0.00131,-0.000116,0
P9709,2001/4/10,3,0.004945,0.000874,0.002311,-0.000696,-0.000381
P9709,2001/4/10,1,0.004945,0.000395,0.00338,-0.001951,0.001382
P9713,2001/4/10,2,0.005945,0.000349,0.002527,-0.001158,0.000618
P9713,2001/4/10,1,0.005945,0.000096,0.004636,-0.00298,0.002572
P9713,2001/4/10,3,0.005945,0.00053,0.003589,-0.00142,-0.000093
P9714,2001/4/10,3,0.004945,0.000874,0.002311,-0.000696,-0.000381
P9714,2001/4/10,1,0.004945,0.000395,0.00338,-0.001951,0.001382
P9714,2001/4/10,2,0.004945,0.000636,0.00131,-0.000116,0
P9709,2001/4/11,2,0.000945,-0.000409,0.000999,0.001118,-0.000533
P9709,2001/4/11,1,0.000945,-0.000393,0.000229,0.002159,0.000656
P9709,2001/4/11,3,0.000945,-0.000186,0.001221,0.001334,-0.000614
P9713,2001/4/11,2,0.001945,0.000469,0.001788,0.000677,-0.000485
P9713,2001/4/11,1,0.001945,0.000411,0.001361,0.000979,0.001048
P9713,2001/4/11,3,0.001945,0.000496,0.001935,0.001006,-0.000839
P9714,2001/4/11,2,0.000945,-0.000409,0.000999,0.001118,-0.000533
P9714,2001/4/11,3,0.000945,-0.000186,0.001221,0.001334,-0.000614
P9714,2001/4/11,1,0.000945,-0.000393,0.000229,0.002159,0.000656
P9709,2001/4/12,1,0.003945,-0.005182,-0.005163,0.002431,-0.005555
P9709,2001/4/12,2,0.003945,-0.005016,-0.004945,0.002425,-0.00435
P9709,2001/4/12,3,0.003945,-0.004626,-0.005057,0.000995,-0.00379
P9713,2001/4/12,1,0.002945,-0.004677,-0.003829,0.002414,-0.005203
P9713,2001/4/12,2,0.002945,-0.00453,-0.004029,0.002491,-0.004018
P9713,2001/4/12,3,0.002945,-0.004083,-0.00445,0.001115,-0.003567
P9714,2001/4/12,2,0.003945,-0.005016,-0.004945,0.002425,-0.00435
P9714,2001/4/12,3,0.003945,-0.004626,-0.005057,0.000995,-0.00379
P9714,2001/4/12,1,0.003945,-0.005182,-0.005163,0.002431,-0.005555
P9709,2001/4/13,1,0.004945,0.000294,-0.000029,-0.001378,0.001567
P9709,2001/4/13,2,0.004945,0.000606,0.000164,-0.000498,-0.000524
P9709,2001/4/13,3,0.004945,0.000231,-0.000086,-0.000348,-0.000194
P9713,2001/4/13,2,0.003945,0.000834,0.000401,-0.000355,-0.000611
P9713,2001/4/13,1,0.003945,0.000589,0.00056,-0.000747,0.001373
P9713,2001/4/13,3,0.003945,0.000555,0.00034,-0.000371,-0.000488
P9714,2001/4/13,3,0.004945,0.000231,-0.000086,-0.000348,-0.000194
P9714,2001/4/13,1,0.004945,0.000294,-0.000029,-0.001378,0.001567
P9714,2001/4/13,2,0.004945,0.000606,0.000164,-0.000498,-0.000524
P9709,2001/4/16,1,0.009945,-0.000897,-0.001206,0.002154,-0.001488
P9709,2001/4/16,3,0.009945,-0.001123,-0.001877,0.000803,-0.00061
P9709,2001/4/16,2,0.009945,-0.000942,-0.00201,0.001715,-0.001215
P9713,2001/4/16,2,0.011945,-0.001096,0.000502,0.001032,-0.001027
P9713,2001/4/16,1,0.011945,-0.001047,0.002047,0.001316,-0.001137
P9714,2001/4/16,1,0.009945,-0.000897,-0.001206,0.002154,-0.001488
P9713,2001/4/16,3,0.011945,-0.0011,0.000833,0.000272,-0.000825
P9714,2001/4/16,3,0.009945,-0.001123,-0.001877,0.000803,-0.00061
P9714,2001/4/16,2,0.009945,-0.000942,-0.00201,0.001715,-0.001215
P9709,2001/4/17,1,0.002945,0.00078,-0.005194,0.002674,-0.002725
P9709,2001/4/17,2,0.002945,0.000661,-0.003234,-0.000178,-0.001733
P9709,2001/4/17,3,0.002945,0.000767,-0.004153,-0.001145,-0.001774
P9713,2001/4/17,1,0.003945,0.001099,-0.00244,0.001652,-0.002199
P9713,2001/4/17,2,0.003945,0.001002,-0.001565,-0.000286,-0.001235
P9714,2001/4/17,2,0.002945,0.000661,-0.003234,-0.000178,-0.001733
P9713,2001/4/17,3,0.003945,0.001118,-0.002536,-0.001246,-0.001687
P9714,2001/4/17,3,0.002945,0.000767,-0.004153,-0.001145,-0.001774
P9714,2001/4/17,1,0.002945,0.00078,-0.005194,0.002674,-0.002725
P9709,2001/4/18,1,-0.003055,0.00225,-0.001208,-0.003808,0.004345
P9709,2001/4/18,3,-0.003055,0.001626,-0.002103,-0.002591,0.001942
P9709,2001/4/18,2,-0.003055,0.002481,-0.001762,-0.003006,0.00221
P9713,2001/4/18,1,-0.001055,0.002252,0.002233,-0.005014,0.005081
P9714,2001/4/18,3,-0.003055,0.001626,-0.002103,-0.002591,0.001942
P9713,2001/4/18,2,-0.001055,0.002573,0.000766,-0.003685,0.002453
P9713,2001/4/18,3,-0.001055,0.001921,0.000448,-0.003237,0.001663
P9714,2001/4/18,1,-0.003055,0.00225,-0.001208,-0.003808,0.004345
P9714,2001/4/18,2,-0.003055,0.002481,-0.001762,-0.003006,0.00221
P9709,2001/4/19,1,0.000945,0.003103,-0.0006,-0.002618,0.002584
P9709,2001/4/19,2,0.000945,0.00298,-0.000613,-0.001773,0.001661
P9709,2001/4/19,3,0.000945,0.002192,-0.00114,-0.001483,0.001352
P9713,2001/4/19,3,0.000945,0.002189,-0.001079,-0.001994,0.001934
P9713,2001/4/19,1,0.000945,0.003094,-0.000194,-0.003333,0.003171
P9713,2001/4/19,2,0.000945,0.002956,-0.000458,-0.002553,0.002383
P9714,2001/4/19,2,0.000945,0.00298,-0.000613,-0.001773,0.001661
P9714,2001/4/19,1,0.000945,0.003103,-0.0006,-0.002618,0.002584
P9714,2001/4/19,3,0.000945,0.002192,-0.00114,-0.001483,0.001352
P9709,2001/4/20,1,-0.009055,0.001363,-0.005234,-0.001761,-0.001991
P9709,2001/4/20,2,-0.009055,0.001118,-0.004601,-0.000831,-0.00026
P9709,2001/4/20,3,-0.009055,0.000852,-0.00582,-0.000542,0.000543
P9713,2001/4/20,1,-0.008055,0.001487,-0.002946,-0.003568,-0.000489
P9714,2001/4/20,1,-0.009055,0.001363,-0.005234,-0.001761,-0.001991
P9713,2001/4/20,3,-0.008055,0.000807,-0.00395,-0.001698,0.000842
P9713,2001/4/20,2,-0.008055,0.001345,-0.002774,-0.002192,0.000682
P9714,2001/4/20,2,-0.009055,0.001118,-0.004601,-0.000831,-0.00026
P9714,2001/4/20,3,-0.009055,0.000852,-0.00582,-0.000542,0.000543
P9709,2001/4/23,2,-0.002055,0.009176,-0.000583,-0.003696,0.003178
P9709,2001/4/23,3,-0.002055,0.008661,-0.001749,-0.002937,0.00198
P9709,2001/4/23,1,-0.002055,0.00926,-0.001448,-0.005439,0.002599
P9713,2001/4/23,2,-0.002055,0.009633,-0.000916,-0.004008,0.003218
P9713,2001/4/23,1,-0.002055,0.00959,-0.002248,-0.005874,0.002462
P9714,2001/4/23,3,-0.002055,0.008661,-0.001749,-0.002937,0.00198
P9713,2001/4/23,3,-0.002055,0.008926,-0.00198,-0.003243,0.00236
P9714,2001/4/23,2,-0.002055,0.009176,-0.000583,-0.003696,0.003178
P9714,2001/4/23,1,-0.002055,0.00926,-0.001448,-0.005439,0.002599
P9709,2001/4/24,2,0.005945,0.006826,0.00099,-0.002295,0.001195
P9709,2001/4/24,1,0.005945,0.006735,0.001659,-0.004866,0.002038
P9709,2001/4/24,3,0.005945,0.006644,0.000944,-0.002615,0.000486
P9713,2001/4/24,2,0.008945,0.006836,0.003894,-0.003609,0.001852
P9714,2001/4/24,1,0.005945,0.006735,0.001659,-0.004866,0.002038
P9713,2001/4/24,1,0.008945,0.006723,0.005735,-0.006326,0.003213
P9713,2001/4/24,3,0.008945,0.006844,0.004061,-0.003488,0.000843
P9714,2001/4/24,2,0.005945,0.006826,0.00099,-0.002295,0.001195
P9714,2001/4/24,3,0.005945,0.006644,0.000944,-0.002615,0.000486
P9709,2001/4/25,2,-0.020055,-0.001238,-0.00172,0.000619,-0.000487
P9709,2001/4/25,1,-0.020055,-0.001212,-0.0035,0.002,-0.001264
P9709,2001/4/25,3,-0.020055,-0.001978,-0.000955,0.000297,-0.000721
P9713,2001/4/25,1,-0.023055,-0.000043,-0.007551,0.003306,-0.002038
P9713,2001/4/25,3,-0.023055,-0.001011,-0.004635,0.001067,-0.000331
P9713,2001/4/25,2,-0.023055,-0.000205,-0.004823,0.001692,-0.000489
P9714,2001/4/25,3,-0.020055,-0.001978,-0.000955,0.000297,-0.000721
P9714,2001/4/25,1,-0.020055,-0.001212,-0.0035,0.002,-0.001264
P9714,2001/4/25,2,-0.020055,-0.001238,-0.00172,0.000619,-0.000487
P9709,2001/4/26,2,-0.006055,0.000344,-0.000066,0.001872,-0.001006
P9709,2001/4/26,3,-0.006055,0.000501,0.00098,0.000506,-0.001029
P9709,2001/4/26,1,-0.006055,0.00039,0.000071,0.001469,-0.002818
P9713,2001/4/26,1,-0.007055,-0.000056,-0.000979,0.002033,-0.00323
P9713,2001/4/26,3,-0.007055,0.000011,0.000517,0.000415,-0.00113
P9714,2001/4/26,1,-0.006055,0.00039,0.000071,0.001469,-0.002818
P9713,2001/4/26,2,-0.007055,-0.000165,-0.000622,0.001953,-0.001148
P9714,2001/4/26,3,-0.006055,0.000501,0.00098,0.000506,-0.001029
P9714,2001/4/26,2,-0.006055,0.000344,-0.000066,0.001872,-0.001006
P9709,2001/4/27,2,0.004945,-0.001195,-0.00022,0.000916,-0.000574
P9709,2001/4/27,1,0.004945,-0.001179,-0.001802,0.00064,0.000018
P9709,2001/4/27,3,0.004945,-0.001344,-0.000214,0.00148,0.000014
P9713,2001/4/27,2,0.003945,-0.000901,-0.002484,0.001223,-0.000895
P9713,2001/4/27,1,0.003945,-0.000864,-0.004931,0.001267,-0.00089
P9714,2001/4/27,1,0.004945,-0.001179,-0.001802,0.00064,0.000018
P9713,2001/4/27,3,0.003945,-0.001017,-0.002226,0.001691,0.000119
P9714,2001/4/27,3,0.004945,-0.001344,-0.000214,0.00148,0.000014
P9714,2001/4/27,2,0.004945,-0.001195,-0.00022,0.000916,-0.000574
P9709,2001/4/30,2,0.001945,0.001293,-0.001252,-0.001046,0.000397
P9709,2001/4/30,3,0.001945,0.000513,-0.001024,-0.001629,-0.00045
P9709,2001/4/30,1,0.001945,0.001619,-0.002726,-0.000275,-0.001737
P9713,2001/4/30,3,0.003945,0.001576,0.001762,-0.00216,0.000173
P9714,2001/4/30,1,0.001945,0.001619,-0.002726,-0.000275,-0.001737
P9713,2001/4/30,2,0.003945,0.002035,0.001101,-0.001986,0.001212
P9713,2001/4/30,1,0.003945,0.002279,0.001161,-0.001628,-0.000249
P9714,2001/4/30,3,0.001945,0.000513,-0.001024,-0.001629,-0.00045
P9714,2001/4/30,2,0.001945,0.001293,-0.001252,-0.001046,0.000397
P9709,2001/5/8,1,0.009945,0.005246,0.001276,-0.000496,0.00295
P9709,2001/5/8,3,0.009945,0.005798,0.002334,0.001194,0.001186
P9709,2001/5/8,2,0.009945,0.00529,0.001971,0.000274,0.001286
P9713,2001/5/8,2,0.012945,0.006396,0.005545,-0.001791,0.002333
P9713,2001/5/8,1,0.012945,0.006321,0.006267,-0.003579,0.004478
P9713,2001/5/8,3,0.012945,0.006864,0.005845,-0.000552,0.001207
P9714,2001/5/8,1,0.009945,0.005246,0.001276,-0.000496,0.00295
P9714,2001/5/8,2,0.009945,0.00529,0.001971,0.000274,0.001286
P9714,2001/5/8,3,0.009945,0.005798,0.002334,0.001194,0.001186
P9709,2001/5/9,2,-0.002055,0.007095,0.001741,-0.000657,0.001287
P9709,2001/5/9,1,-0.002055,0.007254,-0.000368,-0.001011,0.001569
P9709,2001/5/9,3,-0.002055,0.008064,0.0028,-0.00077,0.000768
P9713,2001/5/9,2,-0.002055,0.00783,0.000884,-0.000349,0.001423
P9713,2001/5/9,3,-0.002055,0.008578,0.001532,-0.000244,0.001477
P9714,2001/5/9,3,-0.002055,0.008064,0.0028,-0.00077,0.000768
P9714,2001/5/9,2,-0.002055,0.007095,0.001741,-0.000657,0.001287
P9713,2001/5/9,1,-0.002055,0.008014,-0.001585,-0.00019,0.001842
P9714,2001/5/9,1,-0.002055,0.007254,-0.000368,-0.001011,0.001569
P9709,2001/5/10,1,0.005945,0.005546,0.00502,-0.005964,0.003612
P9709,2001/5/10,3,0.005945,0.005305,0.003339,-0.002862,0.001523
P9709,2001/5/10,2,0.005945,0.005793,0.003825,-0.003646,0.002128
P9713,2001/5/10,2,0.006945,0.005989,0.005185,-0.004127,0.002788
P9713,2001/5/10,3,0.006945,0.005611,0.004803,-0.002951,0.001993
P9713,2001/5/10,1,0.006945,0.005805,0.006768,-0.006199,0.004634
P9714,2001/5/10,1,0.005945,0.005546,0.00502,-0.005964,0.003612
P9714,2001/5/10,2,0.005945,0.005793,0.003825,-0.003646,0.002128
P9714,2001/5/10,3,0.005945,0.005305,0.003339,-0.002862,0.001523
P9709,2001/5/11,2,0.002945,0.00245,-0.000789,-0.000236,-0.00017
P9709,2001/5/11,1,0.002945,0.002421,-0.000876,-0.000331,-0.000713
P9709,2001/5/11,3,0.002945,0.002219,-0.001178,-0.000313,-0.00065
P9713,2001/5/11,1,0.003945,0.002008,0.001333,-0.002303,-0.00001
