Indexcd,Trddt,Daywk,Opnindex,Hiindex,Loindex,Clsindex,Retindex
399106,2014/8/26,2,1220.688,1223.62,1198.162,1202.464,-0.016845
399106,2014/8/27,3,1202.001,1211.992,1202.001,1209.204,0.005605
399106,2014/8/28,4,1209.325,1211.792,1195.631,1198.708,-0.00868
399106,2014/8/29,5,1198.377,1212.256,1197.556,1212.256,0.011302
399106,2014/9/1,1,1213.591,1232.564,1213.591,1232.56,0.016749
399106,2014/9/2,2,1235.6,1249.061,1234.52,1249.061,0.013388
399106,2014/9/3,3,1251.494,1260.358,1249.357,1258.743,0.007751
399106,2014/9/4,4,1259.871,1268.561,1256.16,1268.561,0.0078
399106,2014/9/5,5,1270.741,1273.715,1263.647,1273.681,0.004036
399106,2014/9/9,2,1275.122,1279.524,1266.084,1279.516,0.004581
399106,2014/9/10,3,1276.148,1286.27,1270.098,1285.181,0.004427
399106,2014/9/11,4,1285.45,1299.974,1275.926,1283.027,-0.001676
399106,2014/9/12,5,1282.185,1294.789,1279.001,1294.789,0.009167
399106,2014/9/15,1,1294.655,1305.079,1290.956,1304.201,0.007269
399106,2014/9/16,2,1305.439,1306.161,1262.801,1263.041,-0.03156
399106,2014/9/17,3,1264.154,1271.337,1252.112,1271.337,0.006568
399106,2014/9/18,4,1269.514,1279.427,1266.287,1279.427,0.006363
399106,2014/9/19,5,1280.242,1292.019,1277.83,1291.228,0.009224
399106,2014/9/22,1,1289.802,1289.802,1272.501,1275.519,-0.012166
399106,2014/9/23,2,1275.442,1291.418,1275.442,1291.418,0.012465
399106,2014/9/24,3,1289.703,1309.141,1286.91,1309.141,0.013724
399106,2014/9/25,4,1313.246,1321.196,1305.285,1309.044,-0.000074
399106,2014/9/26,5,1307.01,1312.994,1302.862,1312.603,0.002719
399106,2014/9/29,1,1316.265,1325.234,1316.263,1324.942,0.0094
399106,2014/9/30,2,1327.396,1334.494,1325.048,1333.503,0.006461
399106,2014/10/8,3,1338.075,1351.824,1331.265,1351.824,0.013739
399106,2014/10/9,4,1353.944,1357.859,1338.197,1355.706,0.002872
399106,2014/10/10,5,1351.642,1357.386,1343.006,1350.599,-0.003767
399106,2014/10/13,1,1345.824,1349.467,1330.18,1349.467,-0.000838
399106,2014/10/14,2,1347.481,1357.848,1338.41,1345.642,-0.002834
399106,2014/10/15,3,1344.706,1351.125,1333.304,1351.125,0.004075
399106,2014/10/16,4,1344.439,1356.213,1332.897,1332.897,-0.013491
399106,2014/10/17,5,1330.593,1336.508,1299.829,1323.521,-0.007034
399106,2014/10/20,1,1325.838,1340.978,1325.249,1340.978,0.01319
399106,2014/10/21,2,1340.766,1344.817,1329.406,1330.766,-0.007615
399106,2014/10/22,3,1330.491,1335.719,1315.475,1316.027,-0.011076
399106,2014/10/23,4,1312.714,1317.109,1290.784,1296.053,-0.015178
399106,2014/10/24,5,1296.527,1304.774,1292.454,1296.643,0.000455
399106,2014/10/27,1,1292.306,1302.392,1284.881,1302.392,0.004434
399106,2014/10/28,2,1304.988,1333.526,1304.988,1333.526,0.023905
399106,2014/10/29,3,1336.947,1352.844,1334.468,1349.975,0.012335
399106,2014/10/30,4,1350.087,1356.133,1344.429,1349.573,-0.000298
399106,2014/10/31,5,1350.984,1355.665,1338.787,1350.498,0.000685
399106,2014/11/3,1,1352.082,1361.41,1351.441,1361.379,0.008057
399106,2014/11/4,2,1361.359,1362.824,1349.02,1353.814,-0.005557
399106,2014/11/5,3,1353.603,1357.024,1346.351,1353.119,-0.000513
399106,2014/11/6,4,1352.878,1364.553,1347.364,1364.534,0.008436
399106,2014/11/7,5,1366.121,1372.995,1348.674,1354.358,-0.007457
399106,2014/11/10,1,1357.168,1365.639,1352.301,1365.639,0.008329
399106,2014/11/11,2,1367.508,1368.098,1315.257,1325.731,-0.029223
399106,2014/11/12,3,1321.858,1345.412,1319.699,1345.412,0.014845
399106,2014/11/13,4,1344.34,1344.34,1318.537,1325.782,-0.01459
399106,2014/11/14,5,1321.034,1324.549,1314.045,1322.62,-0.002385
399106,2014/11/17,1,1324.297,1341.916,1318.068,1335.73,0.009912
399106,2014/11/18,2,1334.588,1340.173,1332.3,1338.091,0.001768
399106,2014/11/19,3,1337.926,1351.19,1337.924,1347.359,0.006926
399106,2014/11/20,4,1343.44,1346.632,1340.031,1344.57,-0.00207
399106,2014/11/21,5,1344.893,1359.827,1344.893,1359.827,0.011347
399106,2014/11/24,1,1373.27,1382.047,1367.644,1377.791,0.013211
399106,2014/11/25,2,1378.941,1397.41,1377.657,1397.41,0.014239
399106,2014/11/26,3,1399.39,1407.012,1394.753,1405.655,0.0059
399106,2014/11/27,4,1409.668,1416.177,1403.578,1416.177,0.007485
399106,2014/11/28,5,1415.52,1420.321,1404.445,1420.319,0.002925
399106,2014/12/1,1,1420.796,1420.796,1404.435,1412.562,-0.005461
399106,2014/12/2,2,1410.265,1435.29,1408.759,1433.496,0.01482
399106,2014/12/3,3,1436.322,1452.955,1428.58,1452.923,0.013552
399106,2014/12/4,4,1454.873,1482.155,1454.665,1481.964,0.019988
399106,2014/12/5,5,1486.817,1486.844,1416.872,1454.634,-0.018442
399106,2014/12/8,1,1447.514,1472.707,1434.02,1466.649,0.00826
399106,2014/12/9,2,1459.777,1474.567,1400.999,1403.389,-0.043132
399106,2014/12/10,3,1401.018,1452.774,1394.735,1452.528,0.035015
399106,2014/12/11,4,1448.018,1470.005,1442.872,1465.587,0.008991
399106,2014/12/12,5,1466.683,1481.306,1465.019,1479.82,0.009711
399106,2014/12/15,1,1477.916,1502.033,1473.874,1500.564,0.014018
399106,2014/12/16,2,1501.004,1504.48,1489.86,1503.584,0.002013
399106,2014/12/17,3,1502.139,1502.139,1474.969,1492.941,-0.007078
399106,2014/12/18,4,1488.931,1497.037,1483.721,1484.259,-0.005815
399106,2014/12/19,5,1480.969,1480.969,1441.69,1465.588,-0.012579
399106,2014/12/22,1,1460.534,1460.534,1405.692,1412.301,-0.036359
399106,2014/12/23,2,1404.06,1420.645,1391.095,1392.619,-0.013936
399106,2014/12/24,3,1397.855,1405.035,1390.732,1404.4,0.00846
399106,2014/12/25,4,1408.422,1424.618,1406.483,1424.618,0.014396
399106,2014/12/26,5,1425.122,1439.477,1423.02,1439.477,0.01043
399106,2014/12/29,1,1442.056,1442.056,1409.984,1418.489,-0.01458
399106,2014/12/30,2,1415.873,1418.194,1394.848,1398.567,-0.014045
399106,2014/12/31,3,1397.697,1415.191,1393.185,1415.191,0.011886
399106,2015/1/5,1,1419.435,1440.574,1408.985,1436.864,0.015315
399106,2015/1/6,2,1429.099,1463.036,1422.437,1461.316,0.017018
399106,2015/1/7,3,1458.264,1462.41,1446.97,1457.447,-0.002648
399106,2015/1/8,4,1456.334,1463.464,1442.66,1451.145,-0.004324
399106,2015/1/9,5,1446.887,1467.911,1442.819,1442.837,-0.005725
399106,2015/1/12,1,1436.635,1441.665,1422.192,1432.56,-0.007123
399106,2015/1/13,2,1431.476,1454.259,1431.12,1452.366,0.013826
399106,2015/1/14,3,1453.62,1456.612,1438.927,1445.858,-0.004481
399106,2015/1/15,4,1445.23,1459.692,1445.148,1459.692,0.009568
399106,2015/1/16,5,1460.41,1479.752,1460.41,1478.467,0.012862
399106,2015/1/19,1,1436.699,1474.725,1411.918,1428.37,-0.033884
399106,2015/1/20,2,1432.066,1476.841,1432.066,1476.841,0.033934
399106,2015/1/21,3,1483.114,1512.68,1482.185,1512.292,0.024005
399106,2015/1/22,4,1512.503,1530.615,1511.153,1530.275,0.011891
399106,2015/1/23,5,1532.416,1533.69,1508.879,1514.297,-0.010441
399106,2015/1/26,1,1520.016,1548.753,1519.055,1548.016,0.022267
399106,2015/1/27,2,1548.347,1554.618,1527.087,1549.931,0.001237
399106,2015/1/28,3,1545.138,1554.355,1534.94,1538.856,-0.007145
399106,2015/1/29,4,1526.154,1536.282,1520.537,1529.383,-0.006156
399106,2015/1/30,5,1531.454,1537.976,1512.388,1512.388,-0.011112
399106,2015/2/2,1,1494.598,1514.496,1489.286,1502.891,-0.006279
399106,2015/2/3,2,1509.754,1533.833,1509.754,1533.217,0.020178
399106,2015/2/4,3,1536.65,1543.584,1528.188,1529.04,-0.002724
399106,2015/2/5,4,1544.195,1551.592,1526.113,1526.113,-0.001914
399106,2015/2/6,5,1522.812,1526.04,1489.368,1495.262,-0.020215
399106,2015/2/9,1,1491.919,1500.867,1485.95,1489.393,-0.003925
399106,2015/2/10,2,1488.634,1512.491,1488.228,1512.49,0.015508
399106,2015/2/11,3,1515.171,1534.7,1515.171,1533.322,0.013773
399106,2015/2/12,4,1534.51,1546.444,1534.229,1544.804,0.007488
399106,2015/2/13,5,1551.909,1575.371,1551.909,1569.561,0.016026
399106,2015/2/16,1,1574.083,1600.047,1574.083,1600.046,0.019423
399106,2015/2/17,2,1606.808,1612.519,1600.958,1610.727,0.006675
399106,2015/2/25,3,1615.467,1615.467,1593.971,1598.304,-0.007713
399106,2015/2/26,4,1597.242,1614.731,1596.479,1614.71,0.010265
399106,2015/2/27,5,1614.143,1630.675,1612.625,1630.051,0.009501
399106,2015/3/2,1,1640.89,1663.651,1637.15,1663.651,0.020613
399106,2015/3/3,2,1657.838,1668.547,1644.351,1644.994,-0.011214
399106,2015/3/4,3,1645.475,1673.244,1645.475,1673.244,0.017173
399106,2015/3/5,4,1673.932,1677.893,1663.288,1677.766,0.002703
399106,2015/3/6,5,1679.939,1682.723,1650.701,1651.771,-0.015494
399106,2015/3/9,1,1643.165,1672.071,1634.571,1672.071,0.01229
399106,2015/3/10,2,1672.361,1697.506,1671.517,1691.981,0.011907
399106,2015/3/11,3,1692.284,1696.574,1684.898,1689.154,-0.001671
399106,2015/3/12,4,1692.283,1694.073,1674.068,1684.835,-0.002557
399106,2015/3/13,5,1688.986,1708.079,1688.73,1708.079,0.013796
399106,2015/3/16,1,1719.684,1760.193,1719.684,1760.19,0.030509
399106,2015/3/17,2,1769.824,1785.356,1761.008,1781.775,0.012263
399106,2015/3/18,3,1783.454,1818.376,1779.142,1818.376,0.020542
399106,2015/3/19,4,1821.434,1827.858,1808.946,1827.858,0.005215
399106,2015/3/20,5,1829.242,1853.55,1829.242,1852.943,0.013724
399106,2015/3/23,1,1864.37,1903.645,1864.37,1903.644,0.027362
399106,2015/3/24,2,1912.469,1923.923,1856.146,1922.847,0.010087
399106,2015/3/25,3,1923.691,1955.113,1912.555,1943.688,0.010839
399106,2015/3/26,4,1935.402,1948.184,1897.539,1914.226,-0.015158
399106,2015/3/27,5,1911.881,1938.146,1910.636,1935.594,0.011163
399106,2015/3/30,1,1939.058,1951.624,1933.378,1948.06,0.00644
399106,2015/3/31,2,1957.528,1979.227,1950.517,1958.403,0.005309
399106,2015/4/1,3,1961.137,2009.146,1961.137,2005.666,0.024133
399106,2015/4/2,4,2018.499,2043.026,2012.818,2043.026,0.018627
399106,2015/4/3,5,2035.973,2081.587,2027.614,2080.395,0.018291
399106,2015/4/7,2,2094.42,2124.093,2094.42,2124.093,0.021005
399106,2015/4/8,3,2132.872,2133.72,2066.196,2109.034,-0.00709
399106,2015/4/9,4,2111.218,2111.218,2026.131,2096.972,-0.005719
399106,2015/4/10,5,2088.145,2153.007,2077.887,2149.112,0.024864
399106,2015/4/13,1,2160.003,2192.488,2149.368,2187.733,0.017971
399106,2015/4/14,2,2190.23,2204.436,2163.011,2181.887,-0.002672
399106,2015/4/15,3,2174.491,2174.491,2101.65,2101.65,-0.036774
399106,2015/4/16,4,2076.042,2148.877,2059.129,2126.153,0.011659
399106,2015/4/17,5,2143.573,2153.151,2126.838,2136.27,0.004758
399106,2015/4/20,1,2131.92,2144.991,2085.752,2093.706,-0.019924
399106,2015/4/21,2,2096.268,2174.927,2096.268,2174.925,0.038792
399106,2015/4/22,3,2194.965,2235.565,2194.965,2234.461,0.027374
399106,2015/4/23,4,2247.334,2269.956,2230.571,2256.975,0.010076
399106,2015/4/24,5,2236.1,2263.694,2217.241,2256.362,-0.000272
399106,2015/4/27,1,2275.644,2292.74,2251.991,2271.275,0.006609
399106,2015/4/28,2,2274.075,2275.344,2187.897,2208.561,-0.027612
399106,2015/4/29,3,2202.598,2258.293,2195.221,2254.975,0.021015
399106,2015/4/30,4,2266.281,2294.018,2266.281,2267.773,0.005675
399106,2015/5/4,1,2274.988,2287.725,2250.351,2281.655,0.006121
399106,2015/5/5,2,2280.976,2282.692,2205.439,2217.886,-0.027949
399106,2015/5/6,3,2226.896,2271.471,2194.05,2206.709,-0.005039
399106,2015/5/7,4,2198.126,2210.768,2175.867,2181.299,-0.011515
399106,2015/5/8,5,2206.231,2272.169,2206.231,2272.169,0.041659
399106,2015/5/11,1,2301.284,2373.94,2290.399,2373.916,0.04478
399106,2015/5/12,2,2391.308,2426.439,2376.992,2425.902,0.021899
399106,2015/5/13,3,2414.728,2469.384,2390.153,2445.873,0.008232
399106,2015/5/14,4,2453.468,2471.352,2434.95,2454.198,0.003404
399106,2015/5/15,5,2446.793,2464.374,2406.508,2442.756,-0.004662
399106,2015/5/18,1,2443.651,2507.035,2440.872,2501.461,0.024032
399106,2015/5/19,2,2518.782,2570.533,2500.47,2567.287,0.026315
399106,2015/5/20,3,2583.562,2661.88,2583.562,2619.324,0.020269
399106,2015/5/21,4,2636.249,2713.419,2636.249,2713.419,0.035923
399106,2015/5/22,5,2756.336,2772.488,2685.875,2740.917,0.010134
399106,2015/5/25,1,2710.732,2788.965,2692.469,2785.071,0.016109
399106,2015/5/26,2,2802.041,2884.764,2800.82,2884.661,0.035759
399106,2015/5/27,3,2904.975,2930.312,2842.403,2918.024,0.011566
399106,2015/5/28,4,2923.869,2967.526,2756.836,2756.926,-0.055208
399106,2015/5/29,5,2751.383,2841.261,2641.799,2793.254,0.013177
399106,2015/6/1,1,2818.36,2926.962,2818.36,2926.962,0.047868
399106,2015/6/2,2,2949.823,3029.979,2936.658,3029.974,0.035194
399106,2015/6/3,3,3051.329,3065.047,2962.316,3041.412,0.003775
399106,2015/6/4,4,3043.797,3050.627,2853.892,3023.697,-0.005825
399106,2015/6/5,5,3065.451,3091.422,2991.273,3051.955,0.009346
399106,2015/6/8,1,3048.555,3048.555,2959.492,2999.34,-0.01724
399106,2015/6/9,2,2989.271,3025.349,2957.071,2994.853,-0.001496
399106,2015/6/10,3,2979.89,3083.09,2957.114,3055.58,0.020277
399106,2015/6/11,4,3058.898,3100.935,3049.397,3100.935,0.014843
399106,2015/6/12,5,3115.85,3156.961,3110.033,3140.662,0.012811
399106,2015/6/15,1,3151.145,3155.097,3067.971,3073.07,-0.021522
399106,2015/6/16,2,3034.596,3034.596,2937.236,2962.655,-0.03593
399106,2015/6/17,3,2960.466,3030.223,2873.095,3021.4,0.019828
399106,2015/6/18,4,3015.998,3029.948,2908.514,2913.6,-0.035679
399106,2015/6/19,5,2846.791,2873.673,2736.476,2742.184,-0.058833
399106,2015/6/23,2,2737.091,2774.64,2597.658,2774.636,0.011834
399106,2015/6/24,3,2799.641,2831.088,2746.91,2822.734,0.017335
399106,2015/6/25,4,2831.756,2832.426,2684.235,2716.709,-0.037561
399106,2015/6/26,5,2629.506,2632.334,2493.79,2502.955,-0.078681
399106,2015/6/29,1,2547.368,2549.294,2308.968,2351.403,-0.060549
399106,2015/6/30,2,2288.058,2466.439,2201.9,2464.226,0.047981
399106,2015/7/1,3,2439.092,2523.084,2334.438,2346.132,-0.047923
399106,2015/7/2,4,2333.661,2347.398,2191.585,2215.814,-0.055546
399106,2015/7/3,5,2135.551,2243.573,2060.559,2098.478,-0.052954
399106,2015/7/6,1,2235.981,2235.981,1982.327,2041.852,-0.026984
399106,2015/7/7,2,1970.377,1982.044,1918.822,1932.832,-0.053393
399106,2015/7/8,3,1854.216,1888.187,1851.606,1884.454,-0.02503
399106,2015/7/9,4,1864.689,1955.655,1864.689,1955.352,0.037623
399106,2015/7/10,5,1991.058,2037.54,1986.307,2035.26,0.040866
399106,2015/7/13,1,2087.017,2126.44,2071.712,2120.246,0.041757
399106,2015/7/14,2,2155.691,2200.486,2133.709,2149.516,0.013805
399106,2015/7/15,3,2158.559,2158.559,2053.753,2058.843,-0.042183
399106,2015/7/16,4,2020.72,2128.901,1971.512,2086.517,0.013442
399106,2015/7/17,5,2100.162,2204.086,2097.225,2190.418,0.049796
399106,2015/7/20,1,2208.08,2262.478,2184.199,2230.292,0.018204
399106,2015/7/21,2,2208.545,2282.486,2187.415,2265.099,0.015606
399106,2015/7/22,3,2266.607,2296.397,2232.476,2287.98,0.010102
399106,2015/7/23,4,2292.61,2358.512,2280.723,2352.649,0.028265
399106,2015/7/24,5,2361.164,2395.966,2306.584,2322.706,-0.012727
399106,2015/7/27,1,2277.624,2340.933,2159.285,2160.092,-0.070011
399106,2015/7/28,2,2059.244,2186.349,2024.306,2111.698,-0.022404
399106,2015/7/29,3,2139.394,2198.821,2062.816,2198.813,0.041254
399106,2015/7/30,4,2188.002,2229.981,2125.338,2128.155,-0.032135
399106,2015/7/31,5,2096.023,2154.945,2082.452,2110.622,-0.008239
399106,2015/8/3,1,2079.128,2097.374,2020.552,2053.116,-0.027246
399106,2015/8/4,2,2053.056,2150.952,2042.126,2150.952,0.047652
399106,2015/8/5,3,2148.778,2179.597,2112.062,2128.416,-0.010477
399106,2015/8/6,4,2084.891,2139.987,2077.295,2113.648,-0.006938
399106,2015/8/7,5,2132.343,2177.386,2130.491,2177.154,0.030046
399106,2015/8/10,1,2198.888,2286.898,2192.127,2274.842,0.04487
399106,2015/8/11,2,2278.174,2315.131,2266.738,2284.272,0.004145
399106,2015/8/12,3,2264.241,2296.917,2249.177,2249.18,-0.015362
399106,2015/8/13,4,2239.085,2298.793,2222.243,2298.793,0.022058
399106,2015/8/14,5,2316.479,2335.966,2296.914,2310.399,0.005049
399106,2015/8/17,1,2303.863,2329.386,2279.425,2327.485,0.007395
399106,2015/8/18,2,2331.136,2340.094,2166.209,2174.419,-0.065765
399106,2015/8/19,3,2107.646,2233.885,2060.342,2222.049,0.021905
399106,2015/8/20,4,2201.119,2234.216,2153.754,2155.492,-0.029953
399106,2015/8/21,5,2114.89,2139.395,2035.723,2039.396,-0.053861
399106,2015/8/24,1,1951.282,1959.06,1881.35,1882.462,-0.076951
399106,2015/8/25,2,1751.281,1801.785,1744.868,1749.072,-0.070859
399106,2015/8/26,3,1746.077,1806.145,1672.158,1695.758,-0.030481
399106,2015/8/27,4,1723.543,1752.212,1661.759,1752.212,0.033291
399106,2015/8/28,5,1776.44,1848.96,1761.27,1846.826,0.053997
399106,2015/8/31,1,1832.978,1832.978,1780.778,1790.31,-0.030602
399106,2015/9/1,2,1763.101,1763.101,1687.358,1707.777,-0.0461
399106,2015/9/2,3,1628.182,1739.565,1625.733,1673.951,-0.019807
399106,2015/9/7,1,1689.145,1736.239,1665.194,1677.332,0.00202
399106,2015/9/8,2,1662.571,1744.678,1646.542,1741.537,0.038278
399106,2015/9/9,3,1750.355,1809.019,1745.654,1798.841,0.032904
399106,2015/9/10,4,1770.031,1802.225,1762.569,1770.375,-0.015825
399106,2015/9/11,5,1766.778,1793.938,1756.438,1781.351,0.0062
399106,2015/9/14,1,1789.429,1794.407,1656.492,1662.888,-0.066502
399106,2015/9/15,2,1616.463,1649.586,1574.741,1580.256,-0.049692
399106,2015/9/16,3,1585.107,1689.724,1581.797,1683.359,0.065244
399106,2015/9/17,4,1680.004,1729.221,1658.415,1658.415,-0.014818
399106,2015/9/18,5,1668.333,1689.031,1648.708,1679.095,0.01247
399106,2015/9/21,1,1657.936,1739.051,1652.068,1738.642,0.035464
399106,2015/9/22,2,1744.032,1770.243,1728.519,1750.907,0.007054
399106,2015/9/23,3,1721.238,1756.451,1717.611,1736.444,-0.00826
399106,2015/9/24,4,1744.056,1764.636,1736.303,1757.536,0.012147
399106,2015/9/25,5,1748.268,1759.546,1685.372,1697.115,-0.034378
399106,2015/9/28,1,1698.218,1738.917,1678.221,1737.919,0.024043
399106,2015/9/29,2,1710.142,1732.529,1697.531,1711.715,-0.015078
399106,2015/9/30,3,1719.191,1727.653,1698.673,1716.78,0.002959
399106,2015/10/8,4,1771.783,1797.853,1759.876,1785.392,0.039966
399106,2015/10/9,5,1783.945,1819.174,1780.046,1811.628,0.014695
399106,2015/10/12,1,1822.219,1903.46,1821.717,1887.282,0.04176
399106,2015/10/13,2,1873.2,1911.87,1867.28,1907.121,0.010512
399106,2015/10/14,3,1899.418,1916.423,1879.744,1884.155,-0.012042
399106,2015/10/15,4,1875.44,1941.284,1875.44,1941.284,0.030321
399106,2015/10/16,5,1954.141,1968.381,1928.664,1966.962,0.013227
399106,2015/10/19,1,1974.682,1986.227,1943.801,1969.639,0.001361
399106,2015/10/20,2,1967.579,2008.48,1961.24,2008.48,0.01972
399106,2015/10/21,3,2008.357,2018.983,1882.261,1889.133,-0.059422
399106,2015/10/22,4,1885.635,1961.6,1885.121,1959.19,0.037084
399106,2015/10/23,5,1975.093,2024.41,1968.432,2016.737,0.029373
399106,2015/10/26,1,2042.304,2048.839,2003.945,2030.479,0.006814
399106,2015/10/27,2,2012.759,2054.939,1948.233,2043.777,0.006549
399106,2015/10/28,3,2030.233,2057.183,1989.85,1998.38,-0.022212
399106,2015/10/29,4,2011.815,2035.235,1983.55,2014.396,-0.002114
399106,2015/10/30,5,2011.066,2042.682,1979.808,2014.86,0.00023
399106,2015/11/2,1,1987.949,2047.538,1982.139,1987.973,-0.013344
399106,2015/11/3,2,1993.313,2008.357,1968.647,1987.47,-0.000253
399106,2015/11/4,3,1996.496,2089.29,1996.496,2089.289,0.05123
399106,2015/11/5,4,2094.14,2123.868,2075.587,2093.467,0.002
399106,2015/11/6,5,2094.371,2154.961,2094.371,2152.43,0.028165
399106,2015/11/9,1,2142.74,2203.66,2125.579,2191.603,0.018199
399106,2015/11/10,2,2181.281,2222.887,2175.066,2209.605,0.008214
399106,2015/11/11,3,2211.51,2254.671,2202.626,2253.212,0.019735
399106,2015/11/12,4,2263.722,2279.852,2228.174,2259.486,0.002784
399106,2015/11/13,5,2232.524,2245.26,2182.067,2205.565,-0.023864
399106,2015/11/16,1,2161.11,2250.977,2159.3,2250.977,0.02059
399106,2015/11/17,2,2274.298,2289.137,2225.24,2231.182,-0.008794
399106,2015/11/18,3,2231.91,2246.364,2185.185,2189.883,-0.01851
399106,2015/11/19,4,2197.275,2257.21,2196.075,2257.21,0.030745
399106,2015/11/20,5,2266.531,2296.151,2256.546,2285.826,0.012678
399106,2015/11/23,1,2287.469,2310.755,2260.052,2268.618,-0.007528
399106,2015/11/24,2,2266.144,2300.088,2247.081,2300.088,0.013872
399106,2015/11/25,3,2300.629,2346.366,2298.645,2343.619,0.018926
399106,2015/11/26,4,2354.424,2358.343,2320.455,2325.688,-0.007651
399106,2015/11/27,5,2311.217,2324.064,2168.709,2184.113,-0.060874
399106,2015/11/30,1,2187.334,2212.954,2086.426,2203.606,0.008925
399106,2015/12/1,2,2200.858,2226.691,2172.206,2198.283,-0.002416
399106,2015/12/2,3,2191.446,2197.935,2121.63,2189.314,-0.00408
399106,2015/12/3,4,2191.593,2243.943,2191.593,2243.943,0.024953
399106,2015/12/4,5,2236.771,2260.424,2217.212,2233.26,-0.004761
399106,2015/12/7,1,2237.119,2263.434,2222.263,2261.407,0.012604
399106,2015/12/8,2,2250.167,2252.254,2213.482,2221.266,-0.01775
399106,2015/12/9,3,2209.171,2230.78,2197.173,2214.21,-0.003177
399106,2015/12/10,4,2212.311,2236.51,2206.385,2211.862,-0.00106
399106,2015/12/11,5,2203.17,2215.396,2185.781,2195.856,-0.007236
